alt,density,pressure,temperature,windsE,windsN,windsV
99639.63964,6.52567E-07,0.035738045,186.5815315,-5.821531532,-0.346396396,0
99779.77978,6.3594E-07,0.034874546,186.7716917,-7.511401401,-0.184264264,0
99919.91992,6.19753E-07,0.03403507,186.9698799,-9.093143143,-0.028088088,0
100060.0601,6.03761E-07,0.033238874,187.3542643,-10.18423423,0.138078078,0
100200.2002,5.87858E-07,0.032485951,187.9708809,-10.7408008,0.33028028,0
100340.3403,5.72451E-07,0.031754844,188.5915315,-11.3053954,0.530510511,0
100480.4805,5.57451E-07,0.031039769,189.2141141,-11.87996997,0.740720721,0
100620.6206,5.42881E-07,0.030343371,189.8427928,-12.46660661,0.965055055,0
100760.7608,5.28736E-07,0.029664348,190.4734234,-13.06127127,1.203293293,0
100900.9009,5.14954E-07,0.029000829,191.1140541,-13.66387387,1.451621622,0
101041.041,5.01616E-07,0.028355674,191.7487888,-14.27058058,1.707977978,0
101181.1812,4.88619E-07,0.027725932,192.3934334,-14.89531532,1.982362362,0
101321.3213,4.76009E-07,0.027111318,193.0380781,-15.51594595,2.262642643,0
101461.4615,4.6376E-07,0.026513633,193.6888689,-16.15272272,2.549069069,0
101601.6016,4.51827E-07,0.025929481,194.3475275,-16.78672673,2.841921922,0
101741.7417,4.40276E-07,0.025362868,195.002012,-17.32522523,2.918258258,0
101881.8819,4.29022E-07,0.024811661,195.6548448,-17.7047047,2.778118118,0
102022.022,4.18108E-07,0.024275197,196.3157057,-17.95862863,2.611371371,0
102162.1622,4.07494E-07,0.023753243,196.9821622,-18.10972973,2.422972973,0
102302.3023,3.97165E-07,0.02324385,197.6512813,-18.15930931,2.216316316,0
102442.4424,3.87166E-07,0.0227503,198.337968,-18.0918018,1.987847848,0
102582.5826,3.77496E-07,0.022269219,198.9998799,-17.73444444,1.774384384,0
102722.7227,3.68156E-07,0.021802697,199.6567968,-17.29092092,1.59046046,0
102862.8629,3.59087E-07,0.02134821,200.3154555,-16.97056056,1.420850851,0
103003.003,3.50266E-07,0.020904721,200.9844144,-16.7575976,1.256996997,0
103143.1431,3.41717E-07,0.020474276,201.6614014,-16.66705706,1.116856857,0
103283.2833,3.33403E-07,0.020054649,202.3480881,-16.67498498,0.985045045,0
103423.4234,3.25605E-07,0.01965782,202.9954054,-17.10945946,0.905315315,0
103563.5636,3.1815E-07,0.019277014,203.6387487,-17.88138138,0.877287287,0
103703.7037,3.10871E-07,0.01890437,204.2974074,-18.80814815,0.86037037,0
103843.8438,3.03778E-07,0.018542198,204.9604505,-19.91267267,0.874384384,0
103983.984,2.96846E-07,0.0181882,205.6499199,-21.16265265,0.896796797,0
104124.1241,2.90097E-07,0.01784362,206.343033,-22.56812813,0.937237237,0
104264.2643,2.83512E-07,0.017507051,207.0577477,-24.11261261,0.992132132,0
104404.4044,2.77072E-07,0.01717887,207.7833433,-25.77593594,1.062642643,0
104544.5445,2.70816E-07,0.016858775,208.5260861,-27.58244244,1.146726727,0
104684.6847,2.64703E-07,0.016546847,209.2857658,-29.49711712,1.247747748,0
104824.8248,2.58742E-07,0.016242123,210.059019,-31.52237237,1.35985986,0
104964.965,2.5293E-07,0.015945574,210.8438038,-33.65046046,1.478468468,0
105105.1051,2.47154E-07,0.01565579,211.7652252,-35.58279279,1.499489489,0
105245.2452,2.41547E-07,0.015377319,212.7412412,-37.26127127,1.485475475,0
105385.3854,2.36094E-07,0.015106914,213.7362362,-38.76800801,1.462922923,0
105525.5255,2.30831E-07,0.014846544,214.7463363,-40.08696697,1.444894895,0
105665.6657,2.25726E-07,0.014594772,215.7759259,-41.22562563,1.423433433,0
105805.8058,2.2077E-07,0.014350188,216.8241241,-42.20483483,1.398838839,0
105945.9459,2.15982E-07,0.01411473,217.8937838,-43.00891892,1.375405405,0
106086.0861,2.11319E-07,0.013885541,218.9728629,-43.66017017,1.352782783,0
106226.2262,2.06811E-07,0.013664612,220.0771872,-44.15343343,1.327377377,0
106366.3664,2.02429E-07,0.013450123,221.1975676,-44.49936937,1.306726727,0
106506.5065,1.98177E-07,0.013241631,222.3333534,-44.71455455,1.278698699,0
106646.6466,1.94043E-07,0.013040295,223.4871672,-44.76134134,1.241341341,0
106786.7868,1.89946E-07,0.012839027,224.6763664,-44.60114114,1.159249249,0
106926.9269,1.85936E-07,0.01264311,225.886957,-44.35883884,1.076536537,0
107067.0671,1.82046E-07,0.012452459,227.1268969,-44.09257257,1.01987988,0
107207.2072,1.7825E-07,0.012266631,228.3855856,-43.81414414,0.989279279,0
107347.3473,1.74574E-07,0.012085869,229.6655956,-43.50583584,0.98,0
107487.4875,1.70979E-07,0.011909641,230.9636336,-43.18003003,0.988748749,0
107627.6276,1.67445E-07,0.011733742,232.2286486,-42.27213213,1.178678679,0
107767.7678,1.64003E-07,0.011560646,233.4966867,-41.33950951,1.374874875,0
107907.9079,1.60656E-07,0.011391669,234.7611712,-40.44097097,1.581071071,0
108048.048,1.57405E-07,0.011227264,236.0272372,-39.58171171,1.777267267,0
108188.1882,1.54235E-07,0.011065584,237.3025125,-38.75850851,1.973463463,0
108328.3283,1.51148E-07,0.010908556,238.5621221,-37.9556957,2.148328328,0
108468.4685,1.48155E-07,0.010753685,239.8093694,-37.12918919,2.267927928,0
108608.6086,1.45234E-07,0.010600875,241.0466166,-36.27748749,2.377747748,0
108748.7487,1.4239E-07,0.010452814,242.2987387,-35.42263263,2.498998999,0
108888.8889,1.39609E-07,0.010306556,243.5511111,-34.56777778,2.628888889,0
109029.029,1.36896E-07,0.010163971,244.8141642,-33.71002002,2.769029029,0
109169.1692,1.34247E-07,0.010024177,246.0894394,-32.84806807,2.909169169,0
109309.3093,1.31662E-07,0.009886835,247.3647147,-31.98228228,3.06024024,0
109449.4494,1.2914E-07,0.009752572,248.6449349,-31.11341341,3.219339339,0
109589.5896,1.26672E-07,0.009620744,249.9431832,-30.2535035,3.378548549,0
109729.7297,1.24268E-07,0.009491646,251.2464865,-29.38567568,3.545675676,0
109869.8699,1.2192E-07,0.009364957,252.5567768,-28.52379379,3.713843844,0
110010.01,1.19605E-07,0.009240091,253.8981081,-27.63691692,3.856986987,0
110150.1502,1.17167E-07,0.009110663,255.4116216,-26.50384384,3.684834835,0
110290.2903,1.14793E-07,0.00898439,256.9341642,-25.47893894,3.53970971,0
110430.4304,1.125E-07,0.008861799,258.4747347,-24.56437437,3.405655656,0
110570.5706,1.10265E-07,0.008742268,260.0233333,-23.7448048,3.293543544,0
110710.7107,1.08088E-07,0.008625671,261.57996,-23.01965966,3.193573574,0
110850.8509,1.05982E-07,0.008512168,263.1495295,-22.38134134,3.114574575,0
110990.991,1.03922E-07,0.00840119,264.7190991,-21.81513514,3.044504505,0
111131.1311,1.01924E-07,0.008293009,266.3048949,-21.33038038,2.987547548,0
111271.2713,9.99786E-08,0.008187289,267.9024925,-20.91044044,2.938618619,0
111411.4114,9.80806E-08,0.008083938,269.5112312,-20.54375375,2.897717718,0
111551.5516,9.62338E-08,0.007982992,271.1228428,-20.2368969,2.864534535,0
111691.6917,9.44293E-08,0.007883941,272.7436236,-19.98412412,2.804154154,0
111831.8318,9.26742E-08,0.007786563,274.3492492,-19.78861862,2.644984985,0
111971.972,9.096E-08,0.007691075,275.9676777,-19.61363363,2.490830831,0
112112.1121,8.92849E-08,0.00759733,277.5917117,-19.44667668,2.337887888,0
112252.2523,8.76515E-08,0.007505588,279.2313514,-19.29252252,2.202972973,0
112392.3924,8.60523E-08,0.007415376,280.870991,-19.14760761,2.067607608,0
112532.5325,8.44967E-08,0.007327095,282.5173774,-18.94565566,1.921201201,0
112672.6727,8.29913E-08,0.007241142,284.143003,-18.52471471,1.710990991,0
112812.8128,8.15176E-08,0.007156789,285.7699099,-18.06643644,1.512062062,0
112952.953,8.00785E-08,0.007074023,287.4148448,-17.58466466,1.326456456,0
113093.0931,7.86672E-08,0.006992599,289.0684985,-17.07555556,1.148978979,0
113233.2332,7.7288E-08,0.006912623,290.7387988,-16.52706707,0.993443443,0
113373.3734,7.59383E-08,0.006833958,292.4131431,-15.94449449,0.824614615,0
113513.5135,7.46163E-08,0.006756508,294.0921622,-15.33054054,0.645135135,0
113653.6537,7.33195E-08,0.006680066,295.7792092,-14.71392392,0.490980981,0
113793.7938,7.20433E-08,0.006604345,297.4842843,-14.09730731,0.355585586,0
113933.9339,7.07907E-08,0.006529615,299.193994,-13.47069069,0.232852853,0
114074.0741,6.95586E-08,0.006455563,300.9111111,-12.85407407,0.120740741,0
114214.2142,6.83466E-08,0.006382223,302.6462563,-12.22745746,0.031471471,0
114354.3544,6.71552E-08,0.006309653,304.3894294,-11.60540541,-0.052612613,0
114494.4945,6.59819E-08,0.006237719,306.1411812,-10.98422422,-0.127247247,0
114634.6346,6.48297E-08,0.00616651,307.8963964,-10.35414414,-0.193853854,0
114774.7748,6.36951E-08,0.006095888,309.6696396,-9.723513514,-0.24990991,0
114914.9149,6.25785E-08,0.006025887,311.4494194,-9.092882883,-0.305965966,0
115055.0551,6.14824E-08,0.005956733,313.2402102,-8.533823824,-0.439099099,0
115195.1952,6.04058E-08,0.005888535,315.048018,-8.075855856,-0.691351351,0
115335.3353,5.93483E-08,0.005820904,316.8693594,-7.592792793,-0.913003003,0
115475.4755,5.83055E-08,0.005753647,318.6911812,-7.080740741,-1.115665666,0
115615.6156,5.72789E-08,0.005686883,320.5145646,-6.539099099,-1.3003003,0
115755.7558,5.62688E-08,0.005620483,322.3448248,-5.981401401,-1.476906907,0
115895.8959,5.52731E-08,0.005554625,324.1762362,-5.397237237,-1.625895896,0
116036.036,5.42933E-08,0.005489107,326.0220721,-4.781441441,-1.772432432,0
116176.1762,5.33274E-08,0.005423954,327.8655255,-4.157207207,-1.898558559,0
116316.3163,5.23755E-08,0.005359194,329.7153754,-9.078208208,-2.023053053,0
116456.4565,5.14386E-08,0.005294843,331.5652252,-8.461591592,-2.135165165,0
116596.5966,5.05144E-08,0.005230755,333.4150751,-7.825655656,-2.237617618,0
116736.7367,4.96058E-08,0.005167195,335.2749249,-7.167337337,-2.335715716,0
116876.8769,4.87101E-08,0.005103929,337.1324625,-6.500990991,-2.433813814,0
117017.017,4.7827E-08,0.005040993,338.9963263,-5.814914915,-2.52021021,0
117157.1572,4.69573E-08,0.004978408,340.8601902,-5.114214214,-2.604294294,0
117297.2973,4.60995E-08,0.0049161,342.7240541,-4.403783784,-2.678648649,0
117437.4374,4.52551E-08,0.00485419,344.5916617,-3.685325325,-1.707957958,0
117577.5776,4.44225E-08,0.004792156,346.4307508,-4.554694695,2.288538539,0
117717.7177,4.36014E-08,0.004730186,348.2503303,-5.549219219,2.924684685,0
117857.8579,4.27935E-08,0.004668558,350.0721522,-6.328218218,2.888428428,0
117997.998,4.19973E-08,0.004607373,351.893974,-7.098988989,2.840800801,0
118138.1381,4.12137E-08,0.004546524,353.7196096,-7.85975976,2.794744745,0
118278.2783,4.0442E-08,0.004486219,355.5476176,-8.622702703,2.730860861,0
118418.4184,3.96835E-08,0.004426272,357.3694394,-9.369459459,2.662632633,0
118558.5586,3.89366E-08,0.004366888,359.1912613,-10.12036036,2.594864865,0
118698.6987,3.82008E-08,0.004307848,361.022953,-10.85323323,2.520650651,0
118838.8388,3.74785E-08,0.004249382,362.8449049,-5.90972973,2.446696697,0
118978.979,3.67672E-08,0.004191382,364.6746246,-6.674384384,2.362612613,0
119119.1191,3.60677E-08,0.004133899,366.4985485,-7.433243243,2.276616617,0
119259.2593,3.53804E-08,0.0040769,368.3262963,-8.19,2.184444444,0
119399.3994,3.47039E-08,0.004020441,370.1521922,-8.946756757,2.09042042,0
119539.5395,3.40402E-08,0.003964603,371.987968,-9.69955956,1.996276276,0
119679.6797,3.33871E-08,0.003909206,373.8238038,-10.4423023,1.904224224,0
119819.8198,3.27454E-08,0.00385441,375.6496396,-11.18504505,1.806126126,0
119959.96,3.2115E-08,0.003800215,377.4914715,-11.92778779,1.702032032,0
120100.1001,3.14956E-08,0.003746562,379.3313113,-12.66051051,1.59991992,0
120240.2402,3.08902E-08,0.00369389,381.1711712,-13.37924925,1.491831832,0
120380.3804,3.02966E-08,0.003641859,383.021021,-14.09993994,1.393733734,0
120520.5205,2.97153E-08,0.003590692,384.8708709,-14.8126026,1.285635636,0
120660.6607,2.91465E-08,0.003540283,386.7267868,-15.5133033,1.187537538,0
120800.8008,2.85889E-08,0.003490621,388.5906507,-16.21392392,1.079439439,0
120940.9409,2.80434E-08,0.003441834,390.4545145,-16.90061061,0.981341341,0
121081.0811,2.75087E-08,0.003393751,392.3183784,-17.57918919,0.883243243,0
121221.2212,2.69861E-08,0.003346412,394.1943644,-18.25186186,0.787267267,0
121361.3614,2.64749E-08,0.003299851,396.0722422,-18.9183984,0.697047047,0
121501.5015,2.59727E-08,0.003254017,397.9501201,-19.56690691,0.609099099,0
121641.6416,2.54829E-08,0.003209016,399.8321622,-20.21155155,0.525015015,0
121781.7818,2.50029E-08,0.003164639,401.7240541,-20.84801802,0.440930931,0
121921.9219,2.45337E-08,0.003121048,403.6159459,-21.47645646,0.369039039,0
122062.0621,2.40737E-08,0.003078133,405.514044,-22.09307307,0.298968969,0
122202.2022,2.36231E-08,0.003035946,407.4199499,-22.69946947,0.229119119,0
122342.3423,2.31837E-08,0.002994494,409.3258559,-23.30207207,0.173063063,0
122482.4825,2.27526E-08,0.00295368,411.2317618,-23.89642643,0.125255255,0
122622.6226,2.23318E-08,0.002913598,413.1399299,-24.47275275,0.075475475,0
122762.7628,2.19194E-08,0.002874126,415.0598498,-25.04105105,0.041171171,0
122902.9029,2.15158E-08,0.002835308,416.9797698,-25.60161161,0.00970971,0
123043.043,2.11213E-08,0.002797221,418.8996897,-26.15786787,-0.008608609,0
123183.1832,2.07351E-08,0.002759773,420.8196096,-26.70441441,-0.02,0
123323.3233,2.03572E-08,0.002722936,422.7418619,-27.2362963,-0.03,0
123463.4635,1.99877E-08,0.00268669,424.6694494,-27.75481481,-0.036346346,0
123603.6036,1.96259E-08,0.002650999,426.5997297,-28.27297297,-0.06036036,0
123743.7437,1.92731E-08,0.002616095,428.5336637,-28.7731031,-0.083123123,0
123883.8839,1.89266E-08,0.002581732,430.4675976,-29.26359359,-0.116776777,0
124024.024,1.85888E-08,0.002547882,432.4015315,-29.73927928,-0.16960961,0
124164.1642,1.82579E-08,0.002514721,434.3418819,-30.20174174,-0.225665666,0
124304.3043,1.79342E-08,0.002482114,436.2898298,-30.65377377,-0.292152152,0
124444.4444,1.76179E-08,0.002450156,438.2377778,-31.09777778,-0.366666667,0
124584.5846,1.73079E-08,0.002418738,440.1857257,-31.52375375,-0.459209209,0
124724.7247,1.70056E-08,0.00238791,442.1436737,-31.9317017,-0.557307307,0
124864.8649,1.67104E-08,0.002357619,444.0981081,-32.32513514,-0.668378378,0
125005.005,1.64208E-08,0.002327854,446.0700701,-32.70351351,-0.785005005,0
125145.1451,1.61382E-08,0.0022987,448.0365465,-33.07286286,-0.925145145,0
125285.2853,1.5861E-08,0.002270087,450.0125225,-33.42321321,-1.065285285,0
125425.4254,1.55907E-08,0.002242066,451.991041,-33.74847848,-1.220510511,0
125565.5656,1.53264E-08,0.002214515,453.981031,-34.06424424,-1.388678679,0
125705.7057,1.50677E-08,0.002187522,455.9715916,-34.36141141,-1.567417417,0
125845.8458,1.48154E-08,0.002161127,457.9755956,-34.63710711,-1.754184184,0
125985.986,1.45685E-08,0.002135179,459.9881982,-34.90337337,-1.958978979,0
126126.1261,1.43268E-08,0.002109723,462.0062162,-35.1418018,-2.169189189,0
126266.2663,1.40913E-08,0.002084771,464.0308609,-35.36602603,-2.386026026,0
126406.4064,1.38606E-08,0.002060398,466.0635335,-35.56896897,-2.620890891,0
126546.5465,1.3635E-08,0.002036434,468.1095796,-35.75585586,-2.863783784,0
126686.6867,1.34139E-08,0.00201301,470.1642943,-35.91535536,-3.116036036,0
126826.8268,1.31992E-08,0.001990054,472.227037,-36.06414414,-3.380970971,0
126966.967,1.29882E-08,0.001967552,474.3011111,-36.18357357,-3.653933934,0
127107.1071,1.27818E-08,0.001945598,476.3866066,-36.29426426,-3.944214214,0
127247.2472,1.25809E-08,0.001924018,478.4887087,-36.37362362,-4.233943944,0
127387.3874,1.23845E-08,0.001902892,480.5995495,-36.43495495,-4.533513514,0
127527.5275,1.21918E-08,0.001882309,482.7211712,-36.47550551,-4.850560561,0
127667.6677,1.2004E-08,0.001862124,484.8585485,-36.49676677,-5.165635636,0
127807.8078,1.182E-08,0.001842315,487.0102402,-36.49921922,-5.498738739,0
127947.9479,1.16411E-08,0.001822979,489.1683984,-36.47561562,-5.835075075,0
128088.0881,1.14649E-08,0.001804096,491.3441742,-36.43357357,-6.18022022,0
128228.2282,1.12938E-08,0.00178553,493.5331832,-36.37306306,-6.530570571,0
128368.3684,1.11256E-08,0.001767449,495.7333834,-36.28214214,-6.887757758,0
128508.5085,1.09622E-08,0.001749745,497.9544344,-36.18234234,-7.252122122,0
128648.6486,1.0802E-08,0.001732465,500.1783784,-36.05135135,-7.621351351,0
128788.7888,1.06446E-08,0.001715457,502.4294995,-35.90233233,-7.99972973,0
128928.9289,1.04918E-08,0.001698915,504.6886486,-35.74239239,-8.378108108,0
129069.0691,1.03418E-08,0.001682726,506.9589189,-35.5533033,-8.763393393,0
129209.2092,1.01955E-08,0.001666878,509.251031,-35.34526527,-9.155785786,0
129349.3493,1.00522E-08,0.001651421,511.5493293,-35.11610611,-9.548178178,0
129489.4895,9.91223E-09,0.001636235,513.8655255,-34.85996997,-9.940570571,0
129629.6296,9.77537E-09,0.001621419,516.1948148,-34.59074074,-10.34592593,0
129769.7698,9.64146E-09,0.001606983,518.5421321,-34.30348348,-10.74535536,0
129909.9099,9.51039E-09,0.001592819,520.8984685,-33.99720721,-11.14873874,0
130050.0501,9.38235E-09,0.001578995,523.2758458,-33.66987988,-11.55514515,0
130190.1902,9.25693E-09,0.001565442,525.6622523,-33.32452452,-11.95253253,0
130330.3303,9.13442E-09,0.001552179,528.0616817,-32.95810811,-12.35795796,0
130470.4705,9.0144E-09,0.001539217,530.4720921,-32.57972973,-12.76436436,0
130610.6106,8.89696E-09,0.001526556,532.9035636,-32.17922923,-13.16970971,0
130750.7508,8.78214E-09,0.001514185,535.3381381,-31.76267267,-13.56717718,0
130890.8909,8.66967E-09,0.001502083,537.7905906,-31.32823824,-13.96449449,0
131031.031,8.55968E-09,0.001490193,540.2561461,-30.8775976,-14.35688689,0
131171.1712,8.452E-09,0.001478564,542.7297297,-30.40801802,-14.74927928,0
131311.3113,8.34642E-09,0.001467195,545.2113413,-29.91927928,-15.13167167,0
131451.4515,8.24319E-09,0.001456035,547.7058358,-29.41477477,-15.51891892,0
131591.5916,8.14195E-09,0.001445147,550.2094895,-28.90111111,-15.88813814,0
131731.7317,8.04295E-09,0.00143442,552.7211712,-28.36624625,-16.2625025,0
131871.8719,7.94592E-09,0.001423981,555.2436937,-27.81251251,-16.61967968,0
132012.012,7.85078E-09,0.001413735,557.7674174,-27.25075075,-16.97003003,0
132152.1522,7.75763E-09,0.001403645,560.303954,-26.67096096,-17.32038038,0
132292.2923,7.6662E-09,0.00139374,562.8497197,-26.07314314,-17.65227227,0
132432.4324,7.57674E-09,0.001384095,565.4002703,-25.4572973,-17.98135135,0
132572.5726,7.48896E-09,0.001374565,567.9508208,-24.83342342,-18.28965966,0
132712.7127,7.40281E-09,0.001365261,570.5113714,-24.19152152,-18.5966967,0
132852.8529,7.31845E-09,0.001356065,573.0672072,-23.53630631,-18.88570571,0
132992.993,7.23562E-09,0.001347048,575.6317718,-22.86363363,-19.15668669,0
133133.1331,7.15441E-09,0.001338213,578.2063363,-22.17764765,-19.41963964,0
133273.2733,7.07463E-09,0.001329457,580.7709009,-21.47630631,-19.66456456,0
133413.4134,6.99631E-09,0.001320895,583.3354655,-20.76025025,-19.89012012,0
133553.5536,6.91952E-09,0.001312487,585.9053854,-20.02616617,-20.09497497,0
133693.6937,6.84399E-09,0.001304172,588.4745946,-19.28342342,-20.2818018,0
133833.8338,6.76997E-09,0.001296038,591.0357758,-18.51391391,-20.44721722,0
133973.974,6.69713E-09,0.00128791,593.5937237,-17.72834835,-20.58657658,0
134114.1141,6.62559E-09,0.001279995,596.1468769,-16.92813814,-20.70987988,0
134254.2543,6.55528E-09,0.001272116,598.6974274,-16.1098999,-20.79712713,0
134394.3944,6.48615E-09,0.001264408,601.247978,-15.27363363,-20.85775776,0
134534.5345,6.41822E-09,0.001256735,603.7850751,-14.41588589,-20.89345345,0
134674.6747,6.3514E-09,0.001249168,606.3141441,-13.53954955,-20.89253253,0
134814.8148,6.28563E-09,0.001241615,608.8351852,-12.64222222,-20.85259259,0
134954.955,6.22093E-09,0.001234242,611.3436937,-11.7118018,-20.77153153,0
135095.0951,6.15722E-09,0.001226955,613.8426927,-10.76335335,-20.65441441,0
135235.2352,6.09469E-09,0.001219668,616.3336637,-9.77982983,-20.48067067,0
135375.3754,6.03299E-09,0.001212456,618.8141441,-8.76975976,-20.26186186,0
135515.5155,5.97216E-09,0.001205309,621.2715215,-7.732082082,-19.99431431,0
135655.6557,5.9124E-09,0.001198217,623.7184084,-6.655885886,-19.6552953,0
135795.7958,5.85337E-09,0.00119121,626.1472673,-5.543633634,-19.25261261,0
135935.9359,5.79529E-09,0.001184239,628.5645045,-4.391731732,-18.77703704,0
136076.0761,5.73801E-09,0.001177296,630.9609009,-3.198138138,-18.22048048,0
136216.2162,5.68153E-09,0.001170405,633.3424324,-1.951081081,-17.50432432,0
136356.3564,5.62584E-09,0.001163539,635.6967868,-0.54952953,-15.91664665,0
136496.4965,5.57087E-09,0.001156672,638.0318418,0.874614615,-13.987998,0
136636.6366,5.51673E-09,0.001149905,640.3445045,2.238048048,-12.13372372,0
136776.7768,5.46322E-09,0.001143115,642.6414615,3.554024024,-10.33493493,0
136916.9169,5.41039E-09,0.001136388,644.9023624,4.817177177,-8.608688689,0
137057.0571,5.35829E-09,0.001129661,647.1472072,6.019279279,-6.963843844,0
137197.1972,5.30673E-09,0.001122935,649.3657157,7.167297297,-5.391111111,0
137337.3373,5.25596E-09,0.001116208,651.5487287,8.263763764,-3.922892893,0
137477.4775,5.20574E-09,0.001109481,653.7131532,9.305585586,-2.546216216,0
137617.6176,5.15612E-09,0.001102854,655.8442643,10.2997998,-1.27025025,0
137757.7578,5.10704E-09,0.001096128,657.9463664,11.22964965,-0.107937938,0
137897.8979,5.05853E-09,0.001089499,660.0190991,12.10696697,0.944654655,0
138038.038,5.01061E-09,0.001082774,662.0577477,12.93301301,1.872032032,0
138178.1782,4.96318E-09,0.001076126,664.0679479,13.70216216,2.67997998,0
138318.3183,4.91632E-09,0.001069421,666.0364565,14.41792793,3.355105105,0
138458.4585,4.86997E-09,0.001062694,667.9808809,15.07306306,3.888758759,0
138598.5986,4.82406E-09,0.001055967,669.8909409,15.68397397,4.286356356,0
138738.7387,4.77863E-09,0.001049341,671.7513514,16.22333333,4.532612613,0
138878.8789,4.73366E-09,0.001042614,673.5933133,16.71818819,4.631551552,0
139019.019,4.68921E-09,0.001035887,675.3896396,17.16325325,4.579079079,0
139159.1592,4.64518E-09,0.00102916,677.1494895,17.54381381,4.371681682,0
139299.2993,4.60152E-09,0.001022334,678.8714515,17.87838839,4.002032032,0
139439.4394,4.55839E-09,0.001015607,680.5553854,18.15099099,3.462522523,0
139579.5796,4.51561E-09,0.00100888,682.2010811,18.37936937,2.76027027,0
139719.7197,4.47328E-09,0.001002048,683.8108609,18.54971972,1.891961962,0
139859.8599,4.43136E-09,0.000995267,685.3744444,18.66591592,0.857107107,0
140000,4.3897E-09,0.00098846,686.91,18.74,-0.34,0
